Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed
1.23,49,30.4,102,46.14,5.62
1.22,49,30.4,102,68.19,7.87
1.24,49,30.4,102,117.63,4.5
1.21,49,30.4,102,123.33,5.62
1.21,49,30.4,102,53.64,3.37
1.23,49,30.4,102,93.97,2.25
1.25,49,30.4,102,132.85,2.25
1.26,49,30.4,102,144.69,2.25
1.2,49,30.4,102,111.43,4.5
1.2,49,30.4,102,99.88,3.37
1.19,49,30.4,102,132.61,7.87
1.24,49,30.4,102,117.54,2.25
1.22,49,30.4,102,152.18,4.5
1.19,48,30.4,102,105.88,2.25
1.19,48,30.4,102,129.31,6.75
1.23,48,30.4,102,127.58,6.75
1.24,48,30.4,102,127.98,6.75
1.23,48,30.4,102,109.23,4.5
1.21,48,30.4,102,172.03,4.5
1.2,48,30.4,102,164.58,3.37
1.24,48,30.4,102,161.85,3.37
1.23,48,30.4,102,153.98,3.37
1.23,48,30.4,102,153.16,2.25
1.21,48,30.4,102,128.2,2.25
1.2,48,30.41,102,93.57,2.25
1.2,48,30.41,102,69.79,4.5
1.21,48,30.41,102,83.12,1.12
1.24,48,30.41,102,65.64,2.25
1.22,48,30.41,102,52.61,1.12
1.22,48,30.41,102,151.41,3.37
1.23,48,30.42,102,36.34,3.37
1.22,48,30.42,102,94.82,1.12
1.2,48,30.42,102,154.41,5.62
1.23,48,30.42,102,114.9,4.5
1.23,48,30.42,102,119.12,3.37
1.21,48,30.42,102,117.51,3.37
1.22,48,30.42,102,106.95,5.62
1.23,48,30.42,102,131.93,3.37
1.22,48,30.42,102,125.05,2.25
1.23,48,30.42,102,108.57,0
1.21,48,30.42,102,68.98,0
1.21,48,30.43,101,102.57,1.12
1.19,48,30.43,101,93.36,1.12
1.21,47,30.43,101,107.33,5.62
1.2,47,30.43,101,156.17,4.5
1.21,47,30.43,101,166.73,3.37
1.21,47,30.43,101,155.77,2.25
1.23,48,30.43,101,152.92,2.25
1.23,48,30.43,101,86.4,1.12
1.22,48,30.44,101,47.7,2.25
1.24,48,30.44,101,72.66,6.75
1.22,48,30.44,101,73.3,3.37
1.19,48,30.44,101,89.06,1.12
1.19,48,30.44,101,26.58,2.25
1.2,49,30.44,101,53.15,4.5
1.22,48,30.44,101,138.52,4.5
1.24,48,30.44,101,113.05,1.12
1.21,48,30.44,101,121.63,5.62
1.19,48,30.44,101,197.76,3.37
1.22,48,30.44,101,152.49,3.37
1.21,48,30.44,101,182.59,4.5
1.19,47,30.44,101,157.32,4.5
1.21,47,30.44,101,149.54,6.75
1.18,47,30.44,101,129.45,5.62
1.18,46,30.44,101,171.66,6.75
1.2,46,30.44,101,133.92,5.62
1.23,46,30.45,101,152.64,6.75
1.23,47,30.45,101,143,6.75
1.2,47,30.45,101,150.93,3.37
1.23,47,30.45,101,158.26,6.75
1.22,48,30.45,101,151.23,9
1.21,48,30.45,101,125.64,5.62
1.22,48,30.45,101,136.58,6.75
1.19,48,30.45,101,138.88,2.25
1.22,47,30.45,101,120.27,2.25
1.21,47,30.45,100,154.08,2.25
1.24,48,30.45,100,124.87,2.25
1.21,48,30.45,100,73.22,2.25
1.22,48,30.45,100,160.19,4.5
1.21,48,30.45,100,44.56,6.75
1.2,48,30.45,100,78.49,3.37
1.25,47,30.45,100,156.55,2.25
1.2,47,30.45,99,129.03,3.37
1.21,47,30.45,99,112.54,4.5
1.18,47,30.45,98,156.15,5.62
1.2,46,30.45,97,157.58,7.87
1.23,46,30.45,96,165.45,5.62
1.19,45,30.45,94,171.04,7.87
1.2,45,30.45,92,165.48,6.75
1.22,44,30.45,91,143.35,7.87
1.18,45,30.45,93,140.71,7.87
1.23,45,30.45,93,138.93,6.75
1.21,45,30.45,93,143.11,6.75
1.24,45,30.45,91,135.28,2.25
1.19,45,30.44,89,124.48,6.75
1.2,45,30.44,91,144.17,6.75
1.22,45,30.44,94,163.27,6.75
1.17,44,30.44,95,169.04,7.87
1.2,45,30.44,96,153.18,6.75
1.22,45,30.44,97,142.58,4.5
1.22,45,30.44,98,166.26,6.75
1.22,46,30.44,99,156.31,9
1.22,46,30.44,99,121.45,2.25
1.23,46,30.45,98,120.37,7.87
1.19,45,30.44,98,113.5,7.87
1.22,45,30.44,97,133.76,3.37
1.22,45,30.44,97,130.03,5.62
1.21,45,30.43,97,150.64,7.87
1.23,45,30.43,97,110.2,2.25
1.21,45,30.43,96,138.74,4.5
1.22,45,30.43,96,167.58,4.5
1.21,46,30.43,95,90.09,5.62
1.22,46,30.43,95,148.37,6.75
1.22,46,30.43,94,110.91,12.37
1.19,46,30.43,92,85.23,5.62
1.2,46,30.43,89,90.1,4.5
1.23,46,30.43,89,169.94,2.25
1.21,46,30.43,88,166.22,7.87
1.21,46,30.42,90,154.21,2.25
1.21,46,30.42,93,126.95,3.37
1.2,46,30.42,97,152.42,11.25
1.25,46,30.42,97,176.01,5.62
1.21,46,30.42,97,128.93,4.5
1.24,46,30.42,97,152.04,3.37
1.17,46,30.42,96,138.27,5.62
1.74,47,30.42,96,63.02,4.5
3.23,47,30.42,95,148.96,5.62
5.25,47,30.42,94,88.36,6.75
7.33,47,30.42,95,160.3,3.37
9.63,47,30.42,96,138.62,5.62
12.12,47,30.42,96,155.26,10.12
28.62,47,30.42,96,122.33,5.62
17.42,48,30.42,96,133.55,4.5
91.47,48,30.42,95,111.05,11.25
32.46,48,30.42,95,100.58,4.5
46.35,49,30.42,95,57.98,7.87
65.83,49,30.42,94,46.11,4.5
108.24,49,30.42,93,99.58,10.12
70.19,50,30.41,91,93.07,7.87
86.86,50,30.41,90,93.15,4.5
322.78,50,30.42,90,96.09,9
339.34,51,30.41,90,86.64,2.25
373.4,51,30.41,89,132.72,9
239.66,51,30.41,90,131.89,11.25
421.94,51,30.41,91,69.71,6.75
462.72,51,30.41,91,71.76,12.37
463.94,51,30.41,89,42.21,4.5
389.63,51,30.41,88,115.76,5.62
413.93,51,30.41,92,71.61,6.75
448.33,51,30.41,92,75.44,4.5
437.46,51,30.41,93,71.85,5.62
491.12,50,30.41,95,54.51,6.75
538.55,49,30.41,96,101.66,12.37
140.37,50,30.41,97,345.22,9
168.09,50,30.41,95,65.68,11.25
134.67,50,30.41,95,150.03,4.5
571.6,50,30.41,97,168.2,4.5
835.05,49,30.41,99,132.24,6.75
270.99,49,30.41,99,85.53,4.5
382.3,49,30.41,98,137.65,4.5
112.82,50,30.4,98,92.46,5.62
87.4,51,30.4,98,42.19,5.62
149.01,51,30.4,96,15.95,3.37
185.21,51,30.41,95,69.2,11.25
366.71,51,30.4,95,39.25,7.87
962.76,51,30.4,96,26.4,5.62
281.87,50,30.4,97,80.93,4.5
448.38,50,30.4,96,53.6,9
261.39,51,30.4,96,168.01,10.12
125.58,52,30.4,94,122.36,11.25
139.91,54,30.4,91,78.76,10.12
851.3,55,30.4,89,95.59,10.12
1077.64,54,30.4,88,115.97,2.25
405.95,54,30.4,86,71.7,13.5
887.84,54,30.4,86,45.57,3.37
973.27,54,30.4,87,111.07,4.5
951.17,54,30.41,85,96.34,9
900.35,53,30.41,87,76.71,4.5
913.66,53,30.41,86,104.98,3.37
948.31,54,30.41,83,103.08,4.5
901.42,54,30.42,82,43.25,14.62
908.62,54,30.42,85,42.17,7.87
914.13,54,30.42,81,100.68,7.87
922.66,54,30.42,80,62.67,6.75
927.94,54,30.42,83,82.01,6.75
933.21,53,30.42,81,214.17,2.25
943.52,53,30.43,84,103.55,7.87
947.94,53,30.43,86,36.46,2.25
691.22,53,30.43,86,351.59,6.75
955.75,53,30.43,89,45.8,2.25
959.85,52,30.43,91,43.85,4.5
965.1,52,30.43,94,110.06,3.37
970.04,52,30.43,92,109.17,5.62
988.66,51,30.43,93,101.68,3.37
978.32,51,30.43,91,79.24,12.37
981.65,51,30.44,93,354.27,2.25
1002.59,51,30.44,95,8.58,3.37
976.28,51,30.44,95,67.95,10.12
372.9,51,30.44,94,74,6.75
1006.02,51,30.44,96,116.3,10.12
1112.46,51,30.44,97,154.48,3.37
1010.86,50,30.44,96,55.5,9
1025.82,50,30.45,97,21.56,1.12
497.26,50,30.45,98,9.87,3.37
369.53,50,30.45,98,65,2.25
930.95,50,30.45,98,109.94,2.25
701.9,49,30.45,100,66.04,4.5
913.37,49,30.45,100,49.71,6.75
1121,49,30.45,101,79.2,12.37
542.3,49,30.45,101,83.9,4.5
331.16,49,30.45,102,119.66,12.37
543.72,49,30.45,102,57.22,11.25
366.82,48,30.46,102,104.73,2.25
285.58,48,30.46,102,108.22,11.25
426.05,47,30.46,102,47.34,5.62
474.45,47,30.46,102,37.88,7.87
496.24,47,30.46,102,127.75,5.62
125.39,47,30.46,102,359.93,3.37
112.16,47,30.46,102,1.48,9
244.47,47,30.46,102,336.53,2.25
126.51,47,30.46,102,10.81,11.25
167.8,47,30.46,101,26.16,10.12
120.45,47,30.46,101,41.89,2.25
209.62,48,30.46,101,32.68,7.87
198.78,48,30.46,101,36.27,10.12
219.42,48,30.46,101,47.03,10.12
222.39,49,30.46,101,11.05,6.75
170.67,49,30.46,102,11.44,9
177.02,50,30.46,102,65.05,10.12
209.28,50,30.45,102,100.88,6.75
239.03,50,30.45,102,33.44,7.87
200.56,49,30.45,102,115.66,7.87
262.44,49,30.45,102,172.44,10.12
412.58,49,30.45,102,132.73,11.25
373.51,48,30.45,102,102.62,3.37
154.69,48,30.45,102,165.33,10.12
175.35,48,30.45,102,64.69,2.25
145.89,48,30.45,102,131.97,11.25
200.57,48,30.45,102,168.17,14.62
114.53,48,30.45,102,101.25,3.37
96,48,30.45,102,94.44,3.37
191.79,48,30.45,102,139.55,6.75
141.79,48,30.45,102,122.76,12.37
162.12,48,30.45,102,138.54,7.87
100.61,48,30.45,102,152.92,6.75
77.53,48,30.45,102,156.35,2.25
60.85,47,30.45,102,55.77,10.12
47.2,48,30.45,102,81.13,7.87
47.67,48,30.44,102,51.67,9
77.38,48,30.44,102,0.1,3.37
59.39,48,30.44,102,336.33,7.87
47.92,48,30.44,102,240.84,3.37
37.71,48,30.44,102,10.76,3.37
44.43,49,30.44,102,72.01,7.87
46.54,48,30.43,102,85.44,6.75
42.9,48,30.43,102,68.07,2.25
46.51,48,30.43,102,52.62,11.25
27.93,48,30.43,102,39.55,4.5
23.43,48,30.43,101,62.31,3.37
22.74,49,30.43,101,98.54,2.25
14.52,48,30.43,101,103.62,2.25
13.43,48,30.42,101,54.09,1.12
9.98,48,30.42,101,111.47,10.12
8.33,48,30.42,101,118.75,3.37
7.14,48,30.42,101,169.49,0
5.37,48,30.42,101,219.92,4.5
3.78,48,30.42,101,113.43,10.12
2.69,48,30.42,101,154.8,3.37
1.65,48,30.42,101,116.05,5.62
1.21,48,30.42,101,191.84,2.25
1.23,48,30.42,101,201.38,4.5
1.21,48,30.42,101,61.37,2.25
1.23,48,30.42,101,110.97,3.37
1.22,48,30.41,101,121.41,6.75
1.22,48,30.41,101,35.16,6.75
1.21,48,30.41,101,153.05,1.12
1.21,48,30.41,100,73.08,3.37
1.24,48,30.41,100,146.99,6.75
1.22,48,30.41,100,142.03,6.75
1.22,48,30.4,100,135.79,12.37
1.21,48,30.41,100,166.42,10.12
1.2,48,30.41,99,176.48,4.5
1.23,47,30.4,98,113.94,9
1.22,47,30.4,97,117.79,7.87
1.24,46,30.4,95,149.32,9
1.19,45,30.4,98,175.65,9
1.21,45,30.4,100,143.88,6.75
1.18,45,30.4,101,165.3,9
1.17,45,30.4,101,162.91,10.12
1.24,45,30.4,101,116.62,10.12
1.15,46,30.4,101,160.15,9
1.16,46,30.4,101,71.57,3.37
1.2,46,30.4,101,109.47,7.87
1.19,46,30.4,101,72.09,7.87
1.23,47,30.4,101,96.34,6.75
1.2,47,30.4,101,77.99,3.37
1.21,47,30.4,101,28.03,5.62
1.22,47,30.4,101,56.98,7.87
1.21,47,30.4,101,117.18,11.25
1.21,47,30.4,101,136.02,10.12
1.21,47,30.4,101,123.6,10.12
1.22,48,30.4,101,124.78,11.25
1.22,48,30.4,101,159.87,10.12
1.24,48,30.4,101,136.32,10.12
1.22,48,30.4,101,142.14,3.37
1.22,47,30.4,101,63.44,5.62
1.19,47,30.4,101,154.95,2.25
1.21,47,30.4,100,151.43,3.37
1.23,47,30.41,100,153.2,7.87
1.21,47,30.41,100,178.01,10.12
1.22,47,30.41,100,156.58,11.25
1.23,47,30.41,100,111.68,4.5
1.24,47,30.41,100,164.08,4.5
1.24,46,30.41,99,156.48,5.62
1.19,46,30.41,99,159.27,4.5
1.22,46,30.41,98,180.42,6.75
1.18,46,30.41,97,152.72,3.37
1.2,46,30.41,95,168.68,5.62
1.22,46,30.42,93,100.72,6.75
1.21,46,30.42,90,117.2,2.25
1.18,46,30.41,87,150.59,5.62
1.21,45,30.42,86,147.89,6.75
1.2,45,30.42,82,131.09,11.25
1.22,45,30.42,84,159.24,10.12
1.21,45,30.42,82,163.29,13.5
1.26,44,30.42,85,157.89,7.87
1.22,44,30.42,90,184.73,12.37
1.19,44,30.42,94,146.4,6.75
1.18,44,30.42,97,167.25,9
1.2,44,30.43,99,163.08,14.62
1.22,44,30.43,100,149.51,9
1.24,44,30.43,100,150.35,4.5
1.21,45,30.44,100,157.42,5.62
1.2,45,30.44,100,129.84,4.5
1.17,45,30.44,100,99.57,12.37
1.23,45,30.44,100,54.63,3.37
1.21,45,30.44,99,158.99,5.62
1.21,45,30.44,99,114.67,6.75
1.19,45,30.44,98,132.67,9
1.19,45,30.44,97,136.23,4.5
1.2,45,30.44,96,118.88,7.87
1.23,45,30.45,95,142.85,3.37
1.18,46,30.44,93,152.68,4.5
1.23,45,30.45,92,41.9,3.37
1.21,44,30.44,89,119.34,4.5
1.23,44,30.44,90,188.35,7.87
1.22,44,30.45,93,153.48,3.37
1.21,44,30.45,96,139.69,12.37
1.19,44,30.44,97,157.1,14.62
1.21,44,30.45,97,167.08,4.5
1.19,44,30.45,98,167.96,2.25
1.23,44,30.45,97,96.02,4.5
1.22,44,30.45,97,142.74,5.62
1.21,44,30.45,96,91.72,5.62
1.21,45,30.45,96,29.01,4.5
1.21,45,30.45,95,100.42,2.25
1.19,45,30.45,94,145.77,5.62
1.23,45,30.45,93,127.8,6.75
1.19,45,30.45,92,169.33,7.87
1.22,45,30.45,95,132.65,4.5
1.19,45,30.45,98,171.35,11.25
1.21,45,30.45,99,134.39,6.75
1.21,45,30.45,100,116.63,9
1.21,45,30.45,100,55.87,3.37
1.22,46,30.46,100,81.95,5.62
1.19,46,30.46,100,336.51,5.62
1.22,46,30.45,100,95.57,7.87
1.23,46,30.46,100,93.61,4.5
1.24,46,30.46,100,64.75,7.87
1.19,46,30.45,100,161.67,5.62
1.24,46,30.45,100,124.28,3.37
1.23,46,30.46,100,153.22,2.25
1.24,46,30.45,100,122.73,5.62
1.2,46,30.45,100,156.26,7.87
1.21,46,30.45,99,135.12,10.12
1.26,46,30.45,99,124.87,9
1.22,46,30.45,99,118.11,3.37
1.26,46,30.46,98,111.53,5.62
1.19,46,30.46,98,139.76,0
1.2,46,30.46,98,94.01,6.75
1.21,46,30.46,97,38.48,1.12
1.21,46,30.45,97,96.53,4.5
1.2,45,30.45,97,171.27,5.62
1.23,45,30.45,95,152.06,6.75
1.23,45,30.45,94,171.36,9
1.19,44,30.45,93,178.72,9
1.22,44,30.45,92,178.44,11.25
1.18,44,30.45,90,149.96,7.87
1.2,44,30.45,92,155.39,7.87
1.18,44,30.45,94,161.63,13.5
1.23,44,30.45,95,171.18,7.87
1.21,44,30.45,95,117.52,10.12
1.16,44,30.45,94,131.08,5.62
1.22,44,30.45,94,133.31,9
1.19,44,30.45,95,138.48,9
1.22,44,30.45,94,97.68,5.62
1.19,44,30.45,94,162.96,3.37
1.22,44,30.45,94,127.97,4.5
1.2,45,30.45,94,114.09,6.75
1.19,45,30.44,95,104.14,5.62
1.2,45,30.44,95,121.37,7.87
1.23,45,30.44,95,45.22,4.5
1.21,45,30.44,96,75.94,2.25
1.21,45,30.44,96,153.07,3.37
1.2,46,30.44,95,81.21,4.5
1.19,46,30.44,94,122.21,4.5
1.24,46,30.44,93,69.76,4.5
1.2,46,30.44,94,133.34,4.5
1.18,46,30.44,95,110.41,7.87
1.18,46,30.44,94,84.02,4.5
1.22,46,30.44,92,148.68,5.62
1.24,47,30.44,93,137.75,10.12
1.24,47,30.43,93,159.29,4.5
1.99,47,30.43,90,74.88,2.25
3.53,48,30.43,90,90.41,6.75
5.76,48,30.43,91,61.68,4.5
8.06,48,30.43,92,78.27,4.5
10.45,48,30.43,91,117.79,3.37
22.43,49,30.43,89,55.76,2.25
26.77,50,30.43,88,54.85,4.5
37.44,50,30.43,90,91.12,6.75
54.71,51,30.43,89,41.42,4.5
102.24,51,30.43,88,30.51,9
98.33,51,30.43,85,73.92,4.5
124.48,51,30.43,84,114.82,5.62
154.98,52,30.43,84,65.24,5.62
220.02,52,30.42,87,91.94,1.12
215.7,52,30.43,85,71.12,3.37
226.68,52,30.43,85,34.82,4.5
302.21,52,30.42,85,121.07,4.5
318.78,53,30.42,84,25.7,9
304.32,53,30.42,85,65.21,7.87
345.33,53,30.42,84,63.62,5.62
354.18,54,30.42,80,63.15,11.25
369.32,54,30.42,82,25.03,9
388.3,55,30.42,82,6.99,9
408.36,55,30.42,79,84.3,6.75
426.47,55,30.42,79,81.87,3.37
457.74,54,30.42,78,127.48,2.25
469.23,54,30.42,81,125.83,5.62
350.68,54,30.42,81,67.09,3.37
392.35,54,30.42,82,10.85,6.75
531.3,54,30.42,80,57.28,5.62
548.85,54,30.43,76,27.49,10.12
526.31,55,30.43,80,15.86,3.37
376.39,55,30.43,83,14.68,6.75
326.79,56,30.43,83,21.24,7.87
623.36,56,30.43,75,40.82,7.87
638.16,56,30.43,77,42.41,10.12
654.12,56,30.42,79,40.42,6.75
704.3,56,30.42,73,68.96,3.37
727.81,56,30.42,73,0.66,4.5
711.75,56,30.42,70,47.78,7.87
715.77,56,30.42,77,29.86,6.75
732.69,56,30.42,74,5.15,6.75
744.12,56,30.43,76,36.73,2.25
763.27,56,30.42,79,4.45,10.12
776.13,56,30.43,78,11.85,9
787.59,56,30.43,79,359.92,1.12
800.3,56,30.43,79,19.78,6.75
812.86,56,30.43,78,16.27,9
826.11,56,30.43,78,4.09,10.12
838.84,56,30.43,77,54.97,7.87
852.09,56,30.43,75,54.55,3.37
863.5,56,30.43,73,63.82,3.37
872.04,56,30.43,76,44.31,9
881.12,56,30.43,77,336.45,5.62
892.64,56,30.43,69,71.38,3.37
899.66,57,30.43,69,33.77,6.75
906.16,56,30.43,72,359.92,6.75
917.35,56,30.44,69,44.41,5.62
923.68,57,30.44,75,28.28,5.62
931.88,57,30.44,69,17.79,6.75
940.1,57,30.44,68,69.32,4.5
944.15,57,30.44,69,24.55,3.37
949.25,57,30.44,63,359,4.5
954.43,57,30.45,64,24.46,6.75
961.2,56,30.45,66,13.26,3.37
965.02,56,30.45,63,42.04,4.5
968.33,56,30.45,61,64.02,4.5
969.47,56,30.45,64,32.2,9
974.27,57,30.45,62,10.04,5.62
978.07,57,30.45,65,68.42,3.37
977.68,57,30.45,61,20.58,4.5
979.58,56,30.46,51,14.81,3.37
981.07,56,30.46,55,0.12,6.75
977.62,56,30.46,63,42.77,10.12
977.87,56,30.46,54,63.56,4.5
975.9,57,30.46,53,46.65,10.12
974.94,57,30.46,56,17.54,2.25
971.29,56,30.46,55,23.78,1.12
969,56,30.47,54,5.9,9
965.71,56,30.46,54,66.34,6.75
961.23,56,30.47,52,1.47,6.75
956.26,56,30.47,57,48.05,7.87
953.16,56,30.47,54,45.62,5.62
944.88,56,30.47,55,29.02,2.25
942.19,56,30.47,56,65.53,6.75
933.2,56,30.47,53,16.2,4.5
924.74,55,30.47,57,75.23,5.62
918.89,55,30.48,54,35.01,5.62
909.65,55,30.48,53,36.98,10.12
899.17,55,30.48,54,332.82,4.5
890.05,55,30.48,52,156.13,4.5
880.35,55,30.48,56,76.75,6.75
870.11,55,30.48,59,98.58,5.62
857.73,55,30.48,53,19.65,4.5
847.49,55,30.48,55,17.53,5.62
835.41,55,30.48,57,14.92,4.5
824.63,54,30.48,58,48.87,6.75
812.56,54,30.48,56,38.02,6.75
799.3,54,30.48,59,16.14,2.25
786.14,54,30.48,55,67.5,9
772.03,54,30.48,59,40.57,2.25
759.04,54,30.48,56,85.27,6.75
743.65,54,30.48,59,19.47,3.37
728.51,53,30.48,57,31.28,5.62
714.16,53,30.48,55,72.93,3.37
696.73,54,30.48,57,6.88,4.5
680.39,54,30.48,59,53.37,2.25
663.35,54,30.48,59,0.15,2.25
645.3,54,30.48,59,43.88,5.62
627.81,53,30.48,60,104.92,1.12
609.59,53,30.48,58,78.95,3.37
592.25,53,30.48,61,88.72,3.37
572.44,52,30.48,61,82.41,6.75
554.09,52,30.48,58,90.42,2.25
533.56,52,30.47,65,67.79,6.75
514.45,52,30.48,62,87.84,7.87
495.15,51,30.48,64,61.12,3.37
479.05,51,30.47,68,42.31,4.5
460.83,51,30.47,66,63.18,1.12
440.57,51,30.47,65,87.54,4.5
422.05,51,30.47,66,167.67,5.62
402.58,50,30.47,68,52.15,2.25
383.56,50,30.47,69,165.61,6.75
364.62,49,30.47,73,84.5,3.37
346.11,49,30.46,73,138.09,4.5
325.84,48,30.46,76,126.85,9
301.83,47,30.46,77,141.54,5.62
274.93,46,30.46,76,90.95,3.37
23.26,45,30.46,80,125.97,5.62
21.94,45,30.46,82,137.02,4.5
20.61,45,30.46,83,164.48,4.5
20.05,44,30.46,83,154.47,3.37
19.37,44,30.46,84,150.35,4.5
18.57,44,30.46,86,161.4,5.62
17.72,44,30.46,87,141.61,5.62
16.73,44,30.46,85,165.4,5.62
15.61,44,30.46,85,160.35,5.62
14.29,44,30.46,86,155.77,3.37
12.73,44,30.46,85,158.57,3.37
10.89,44,30.45,86,149.16,2.25
8.89,44,30.45,86,164.18,3.37
6.79,44,30.45,87,167.43,4.5
4.41,44,30.45,87,158.02,4.5
2.47,44,30.45,87,164.34,6.75
1.19,44,30.45,87,163.49,5.62
1.21,44,30.45,88,165.03,4.5
1.21,44,30.45,88,158.57,4.5
1.2,45,30.44,90,143.2,4.5
1.19,45,30.44,90,158.88,3.37
1.18,45,30.45,92,150.64,1.12
1.18,45,30.45,94,150.73,3.37
1.19,46,30.44,96,144.19,3.37
1.22,46,30.44,99,165.75,6.75
1.21,46,30.44,101,157.1,4.5
1.24,46,30.44,101,160.08,3.37
1.18,46,30.44,102,126.49,3.37
1.19,47,30.44,102,127.58,4.5
1.2,47,30.44,102,102.11,3.37
1.22,47,30.44,102,106.03,2.25
1.23,47,30.44,102,126.05,4.5
1.23,47,30.44,102,100.36,2.25
1.2,48,30.44,102,107.67,1.12
1.19,48,30.44,102,113.61,2.25
1.22,48,30.44,102,143.49,1.12
1.28,48,30.44,102,143.5,0
1.29,47,30.43,102,143.64,3.37
1.24,47,30.43,102,143.61,2.25
1.23,47,30.43,102,143.34,5.62
1.26,47,30.43,102,142.29,3.37
1.24,47,30.43,102,142.27,2.25
1.23,47,30.43,102,143.36,2.25
1.27,47,30.43,102,143.36,3.37
1.27,47,30.43,102,142.59,6.75
1.28,47,30.43,102,140.87,5.62
1.26,47,30.43,102,140.77,2.25
1.26,47,30.43,102,140.95,2.25
1.26,47,30.43,102,140.95,4.5
1.27,47,30.43,102,141.02,3.37
1.26,47,30.42,102,141.74,3.37
1.26,47,30.42,102,141.83,5.62
1.28,47,30.43,102,140.07,4.5
1.27,48,30.43,102,137.05,3.37
1.28,48,30.43,102,131.57,4.5
1.28,48,30.43,102,130.74,1.12
1.29,48,30.43,102,130.61,4.5
1.25,48,30.43,102,130.62,2.25
1.27,49,30.43,102,130.62,1.12
1.27,49,30.43,102,130.63,2.25
1.29,49,30.43,102,132.44,2.25
1.26,49,30.43,102,137.1,1.12
1.25,49,30.44,102,137.87,1.12
1.3,49,30.44,102,136.51,3.37
1.3,49,30.44,102,139.74,4.5
1.26,49,30.44,102,140.94,4.5
1.28,49,30.44,102,139.24,3.37
1.28,49,30.44,102,136.73,2.25
1.25,49,30.44,102,136.71,3.37
1.25,50,30.44,102,113.57,2.25
1.3,50,30.44,102,74.78,3.37
1.26,50,30.44,102,60.94,2.25
1.3,50,30.45,102,126.77,2.25
1.25,50,30.45,102,144.62,1.12
1.26,50,30.45,102,116.47,2.25
1.26,50,30.45,102,167.83,6.75
1.28,50,30.45,102,86.14,1.12
1.27,50,30.45,102,120.3,4.5
1.26,50,30.45,102,86.2,4.5
1.27,50,30.46,102,111.23,0
1.28,50,30.45,102,132.92,4.5
1.27,50,30.45,102,124.11,5.62
1.24,50,30.46,102,134.66,5.62
1.27,50,30.46,102,157.29,5.62
1.27,50,30.46,102,162.09,5.62
1.27,50,30.46,102,154.43,6.75
1.24,50,30.46,102,131.59,0
1.26,50,30.46,102,128.66,3.37
1.27,50,30.47,102,80.16,1.12
1.27,50,30.47,102,133.78,1.12
1.28,50,30.47,102,129.83,4.5
1.27,50,30.47,102,122.55,1.12
1.26,50,30.47,102,163.74,2.25
1.26,51,30.47,102,160.77,4.5
1.27,51,30.48,102,155.75,4.5
1.25,51,30.48,102,160.03,3.37
1.27,51,30.48,102,154.4,3.37
1.27,51,30.48,102,135.3,2.25
1.27,51,30.48,102,123.19,4.5
1.26,50,30.48,102,115.52,3.37
1.25,50,30.48,102,99.48,1.12
1.24,51,30.48,102,119.77,2.25
1.26,51,30.48,102,77.86,1.12
1.29,51,30.48,102,129.19,2.25
1.29,51,30.48,102,136.86,4.5
1.26,51,30.48,102,142.5,3.37
1.26,51,30.48,102,127.27,3.37
1.27,51,30.48,102,138.22,3.37
1.27,51,30.49,102,91.61,3.37
1.25,51,30.49,102,130.42,4.5
1.25,51,30.48,102,128.29,5.62
1.23,51,30.48,102,144.74,2.25
1.22,51,30.48,102,142.84,2.25
1.32,51,30.48,102,119.27,5.62
1.3,51,30.48,102,98.63,4.5
1.28,51,30.48,102,76.69,2.25
1.32,51,30.48,102,32.18,4.5
1.27,51,30.48,102,124.79,1.12
1.22,51,30.49,102,149.23,3.37
1.3,51,30.49,102,99.52,3.37
1.26,51,30.48,102,102.35,3.37
1.27,51,30.48,102,68.27,2.25
1.26,51,30.48,102,75.28,2.25
1.26,51,30.48,102,86.36,1.12
1.26,51,30.48,102,81.35,2.25
1.23,51,30.48,102,34.83,4.5
1.29,51,30.48,102,70.98,1.12
1.26,51,30.48,102,86.48,4.5
1.24,52,30.48,102,60.16,5.62
1.24,52,30.48,102,84.77,5.62
1.26,52,30.48,102,51.47,4.5
1.23,52,30.48,102,83.27,4.5
1.25,52,30.48,102,86.59,5.62
1.25,52,30.48,102,58.31,2.25
1.24,52,30.47,102,68.33,1.12
1.26,52,30.47,102,67.42,2.25
1.26,52,30.47,102,91.6,3.37
1.26,52,30.47,102,87.35,1.12
1.25,52,30.47,102,112.22,1.12
1.31,52,30.47,102,125.68,3.37
1.24,52,30.47,102,116.99,5.62
1.28,52,30.47,102,170.47,4.5
1.23,52,30.47,102,82.93,2.25
1.26,52,30.46,102,106.44,5.62
1.26,52,30.46,102,96.7,4.5
1.24,52,30.46,102,110.16,1.12
1.26,52,30.46,102,77.87,4.5
1.25,52,30.46,102,57.73,2.25
1.25,52,30.46,102,92.84,5.62
1.26,52,30.45,102,79.4,2.25
1.25,52,30.45,102,48.97,2.25
1.24,52,30.45,102,74.04,3.37
1.28,52,30.45,102,40.25,6.75
1.24,52,30.45,102,122.58,1.12
1.23,52,30.45,102,147.57,2.25
1.22,52,30.45,102,183.32,4.5
1.26,52,30.44,102,119.86,7.87
1.23,52,30.44,102,133.6,7.87
1.22,52,30.44,102,122.36,6.75
1.23,52,30.44,102,145.76,6.75
1.69,52,30.44,102,64.41,7.87
